# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR fffff6ff90164440
# CUDA_DEVICE 0 GeForce GTX 460
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,local_load,local_store,gld_request,gst_request,l2_subp0_write_sector_misses,fb_subp0_read_sectors,fb_subp0_write_sectors,shared_load,shared_store,sm_cta_launched,l1_local_load_hit,l2_subp1_write_sector_misses,fb_subp1_read_sectors,fb_subp1_write_sectors,branch,l1_local_load_miss,l1_local_store_hit,l2_subp0_read_sector_misses,divergent_branch,l1_local_store_miss,l1_global_load_hit,l2_subp1_read_sector_misses,inst_executed,l1_global_load_miss,l2_subp0_write_sector_queries,warps_launched,threads_launched,uncached_global_load_transaction,l2_subp1_write_sector_queries,active_warps,global_store_transaction,l2_subp0_read_sector_queries,active_cycles,l1_shared_bank_conflict,l2_subp1_read_sector_queries,tex0_cache_sector_queries,tex0_cache_sector_misses,inst_issued1_0,inst_issued2_0,tex1_cache_sector_queries,inst_issued1_1,inst_issued2_1,tex1_cache_sector_misses
120744e097083240,_Z8gpu_mm_rPfS_S_ii,8.32,18,0.833,28,1,16,16,1,2048,2048,21,0,-1,,0,0,0,96,512,5118,692,5118,640,64,4,0,4999,724,4999,32,0,0,732,0,0,24,704,2752,136,6592,32,1024,0,7168,128481,1024,1904,4620,0,1904,0,0,919,496,0,914,496,0
120744e0970bcd40,_Z8gpu_mm_aPfS_ii,152.16,162,0.833,28,28,16,16,1,2048,2048,21,0,-1,,0,0,0,2448,13056,54888,13236,54888,25856,1616,101,0,55204,13200,55204,808,0,0,13256,0,0,1785,13212,85648,2746,259024,800,25600,0,200704,3916932,25344,43420,107082,0,43856,0,0,29024,13900,0,28158,13760,0
120744e097119880,_Z10gpu_dpotrfPfS_ii,9.568,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,109,12,344,88,1,0,12,84,12,272,0,0,87,8,0,0,84,2048,16,0,8,256,0,36,45176,72,32,5490,9,32,0,0,928,60,0,977,68,0
120744e097152e80,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120744e097154e20,_Z9gpu_inv_lPfS_ii,29.888,40,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,98,175,98,0,0,1,0,166,171,166,151,0,0,167,0,0,226,191,1892,46,0,1,16,0,168,20317,136,92,20347,0,92,0,0,760,568,0,0,0,0
120744e0971950a0,_Z8gpu_mm_rPfS_S_ii,7.744,17,0.833,27,1,16,16,1,2048,2048,21,0,-1,,0,0,0,96,512,4856,572,4856,640,64,4,0,4752,580,4752,32,0,0,568,0,0,24,596,2752,136,7088,32,1024,0,6912,113791,1024,1840,4395,0,1840,0,0,887,496,0,883,496,0
120744e0971d1f40,_Z8gpu_mm_aPfS_ii,133.696,144,0.833,27,27,16,16,1,2048,2048,21,0,-1,,0,0,0,2256,12032,56040,12304,56040,24320,1520,95,0,54781,12272,54781,752,0,0,12292,0,0,1310,12261,80560,3286,287808,728,23296,0,186624,3487905,23552,49504,94800,0,49604,0,0,26233,13060,0,26274,13200,0
120744e09722a720,_Z10gpu_dpotrfPfS_ii,9.568,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,79,12,344,88,1,0,12,92,12,272,0,0,103,8,0,0,96,2048,16,0,8,256,0,36,45232,72,32,5664,9,32,0,0,977,68,0,928,60,0
120744e097265060,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120744e0972672a0,_Z9gpu_inv_lPfS_ii,29.888,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,103,163,103,0,0,1,0,157,175,157,151,0,0,171,0,0,226,167,1892,46,112,1,16,0,168,20322,136,92,20411,0,92,0,0,0,0,0,760,568,0
120744e0972a67e0,_Z8gpu_mm_rPfS_S_ii,7.968,18,0.833,26,1,16,16,1,2048,2048,21,0,-1,,0,0,0,96,512,4721,596,4721,640,64,4,0,4684,592,4684,32,0,0,568,0,0,24,564,2752,136,6216,32,1024,0,6656,117386,1024,1776,4367,0,1776,0,0,878,496,0,858,496,0
120744e0972e0040,_Z8gpu_mm_aPfS_ii,129.76,139,0.833,26,26,16,16,1,2048,2048,21,0,-1,,0,0,0,2088,11136,49635,10396,49635,22528,1408,88,0,48918,10532,48918,688,0,0,10396,0,0,1584,10584,72928,2500,260616,688,22016,0,173056,3397120,22272,38384,91770,0,37868,0,0,24787,11940,0,25103,12360,0
120744e09733a160,_Z10gpu_dpotrfPfS_ii,9.504,20,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,107,12,344,88,1,0,12,64,12,272,0,0,111,8,0,0,96,2048,16,0,8,256,0,36,45174,72,32,5669,9,32,0,0,928,60,0,977,68,0
120744e0973748c0,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120744e097376a00,_Z9gpu_inv_lPfS_ii,29.92,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,104,180,104,0,0,1,0,160,166,160,151,0,0,172,0,0,226,166,1892,46,8,1,16,0,168,20338,136,92,20301,0,92,0,0,760,568,0,0,0,0
120744e0973b5ee0,_Z8gpu_mm_rPfS_S_ii,7.744,17,0.833,25,1,16,16,1,2048,2048,21,0,-1,,0,0,0,96,512,4375,596,4375,640,64,4,0,4688,564,4688,32,0,0,572,0,0,24,588,2752,136,8312,32,1024,0,6400,113004,1024,1712,4416,0,1712,0,0,851,496,0,823,496,0
120744e0973ef640,_Z8gpu_mm_aPfS_ii,113.504,123,0.833,25,25,16,16,1,2048,2048,21,0,-1,,0,0,0,1872,9984,48099,9896,48099,20480,1280,80,0,47757,10048,47757,640,0,0,9880,0,0,1131,10040,68688,2726,240264,632,20224,0,160000,2995097,20992,42364,80299,0,42140,0,0,22882,11520,0,22073,11100,0
120744e097444f00,_Z10gpu_dpotrfPfS_ii,9.6,20,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,113,12,344,88,1,0,12,92,12,272,0,0,103,8,0,0,96,2048,16,0,8,256,0,36,45256,72,32,5487,9,32,0,0,977,68,0,928,60,0
120744e097489d20,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
120744e09748a980,_Z9gpu_inv_lPfS_ii,30.432,65,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,105,222,105,0,0,1,0,162,176,162,151,0,0,166,0,0,226,172,1892,46,96,1,16,0,168,20338,136,92,20322,0,92,0,0,0,0,0,760,568,0
120744e0974d6780,_Z8gpu_mm_rPfS_S_ii,8.704,54,0.833,24,1,16,16,1,2048,2048,21,0,-1,,0,0,0,96,512,4273,786,4273,640,64,4,0,4228,528,4228,32,0,0,516,0,0,24,508,2752,136,12032,32,1024,0,6144,122748,1024,1648,4513,0,1648,0,0,881,496,0,893,496,0
120744e09751aa40,_Z8gpu_mm_aPfS_ii,111.392,152,0.833,24,24,16,16,1,2048,2048,21,0,-1,,0,0,0,1728,9216,40970,9631,40970,19200,1200,75,0,42782,7552,42782,592,0,0,7872,0,0,1501,8076,64448,2217,212016,600,19200,0,147456,2842507,18944,32504,77825,0,32512,0,0,21185,10260,0,21288,10400,0
120744e097574ca0,_Z10gpu_dpotrfPfS_ii,9.92,21,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,127,12,344,88,1,0,12,16,12,272,0,0,63,8,0,0,80,2048,16,144,8,256,0,36,44976,72,32,5462,9,32,0,0,928,60,0,977,68,0
120744e0975b9a60,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120744e0975ba6a0,_Z9gpu_inv_lPfS_ii,30.496,66,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,104,207,104,0,0,1,0,167,31,167,151,0,0,199,0,0,226,171,1892,46,232,1,16,0,168,20347,136,92,20374,0,92,0,0,760,568,0,0,0,0
120744e0976031e0,_Z8gpu_mm_rPfS_S_ii,8.352,49,0.833,23,1,16,16,1,2048,2048,21,0,-1,,0,0,0,96,512,4176,796,4176,640,64,4,0,4240,408,4240,32,0,0,432,0,0,17,396,2752,142,6744,32,1024,0,5888,116281,1024,1624,4242,0,1608,0,0,837,496,0,884,496,0
120744e09764bda0,_Z8gpu_mm_aPfS_ii,97.088,147,0.833,23,23,16,16,1,2048,2048,21,0,-1,,0,0,0,1560,8320,39736,9344,39736,17920,1120,70,0,40240,7577,40240,552,0,0,7664,0,0,1047,7652,57664,2415,218736,536,17152,0,135424,2459834,17408,35900,65431,0,36400,0,0,18651,9420,0,19402,9840,0
120744e0976a4020,_Z10gpu_dpotrfPfS_ii,10.496,51,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,167,12,344,88,1,0,12,52,12,272,0,0,67,8,0,0,72,2048,16,0,8,256,0,36,45024,72,32,5455,9,32,0,0,977,68,0,928,60,0
120744e0976eb2e0,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120744e0976ebf20,_Z9gpu_inv_lPfS_ii,30.144,74,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,98,191,98,0,0,1,0,165,195,165,151,0,0,167,0,0,226,167,1892,46,104,1,16,0,168,20428,136,92,20285,0,92,0,0,0,0,0,760,568,0
120744e097738180,_Z8gpu_mm_rPfS_S_ii,8.544,50,0.833,22,1,16,16,1,2048,2048,21,0,-1,,0,0,0,96,512,3925,675,3925,640,64,4,0,4053,416,4053,32,0,0,424,0,0,17,412,2752,142,10912,32,1024,0,5632,115493,1024,1536,4206,0,1536,0,0,831,496,0,841,496,0
120744e097796fc0,_Z8gpu_mm_aPfS_ii,94.432,137,0.833,22,22,16,16,1,2048,2048,21,0,-1,,0,0,0,1536,8192,35252,8216,35252,15872,992,62,0,37624,4684,37624,496,0,0,4808,0,0,1050,4664,53424,1842,206960,520,16640,0,123904,2354951,15616,29124,65395,0,28108,0,0,18016,9000,0,18123,8720,0
120744e0977e5ea0,_Z10gpu_dpotrfPfS_ii,9.888,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,143,12,344,88,1,0,12,72,12,272,0,0,83,8,0,0,60,2048,16,144,8,256,0,36,44854,72,32,5771,9,32,0,0,928,60,0,977,68,0
120744e0978207e0,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120744e0978228c0,_Z9gpu_inv_lPfS_ii,29.952,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,100,192,100,0,0,1,0,164,166,164,151,0,0,168,0,0,226,170,1892,46,72,1,16,0,168,20330,136,92,20367,0,92,0,0,760,568,0,0,0,0
120744e097861e00,_Z8gpu_mm_rPfS_S_ii,7.328,17,0.833,21,1,16,16,1,2048,2048,21,0,-1,,0,0,0,96,512,3669,396,3669,640,64,4,0,3711,384,3711,32,0,0,356,0,0,24,372,2752,136,7496,32,1024,0,5376,110783,1024,1496,4760,0,1488,0,0,834,496,0,895,496,0
120744e09789b420,_Z8gpu_mm_aPfS_ii,80.192,90,0.833,21,21,16,16,1,2048,2048,21,0,-1,,0,0,0,1392,7424,34728,4080,34728,14336,896,56,0,35608,3832,35608,456,0,0,3468,0,0,755,3860,48336,2023,205136,448,14336,0,112896,2048790,15104,30516,56806,0,30328,0,0,15796,8020,0,15952,8160,0
120744e0978e6640,_Z10gpu_dpotrfPfS_ii,9.44,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,51,12,344,88,1,0,12,36,12,272,0,0,15,8,0,0,40,2048,16,144,8,256,0,36,44400,72,32,5384,9,32,0,0,977,68,0,928,60,0
120744e097921020,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
120744e097923140,_Z9gpu_inv_lPfS_ii,29.888,40,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,100,170,100,0,0,1,0,165,200,165,151,0,0,26,0,0,226,180,1892,46,336,1,16,0,168,20351,136,92,20611,0,92,0,0,0,0,0,760,568,0
120744e097962600,_Z8gpu_mm_rPfS_S_ii,6.848,16,0.833,20,1,16,16,1,2048,2048,21,0,-1,,0,0,0,72,384,3459,376,3459,480,48,3,0,3242,344,3242,24,0,0,340,0,0,14,344,2064,107,10232,24,768,0,5120,75073,768,1432,4095,0,1436,0,0,641,372,0,646,372,0
120744e09799ba40,_Z8gpu_mm_aPfS_ii,77.728,87,0.833,20,20,16,16,1,2048,2048,21,0,-1,,0,0,0,1200,6400,31668,2460,31668,13056,816,51,0,31869,2588,31869,400,0,0,2464,0,0,937,2552,44944,1477,163880,416,13312,0,102400,1961786,13312,22872,54959,0,23440,0,0,15364,7320,0,14728,7320,0
120744e0979e6380,_Z10gpu_dpotrfPfS_ii,9.536,20,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,87,12,344,88,1,0,12,88,12,272,0,0,79,8,0,0,68,2048,16,144,8,256,0,36,45014,72,32,5749,9,32,0,0,928,60,0,977,68,0
120744e097a206a0,memcpyHtoD,0.928,4,,,,,,,,,,0,0,1024,0
120744e097a22700,_Z9gpu_inv_lPfS_ii,30.336,40,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,100,192,100,0,0,1,0,168,170,168,151,0,0,168,0,0,226,190,1892,46,0,1,16,0,168,20351,136,92,20492,0,92,0,0,760,568,0,0,0,0
120744e097a61cc0,_Z8gpu_mm_rPfS_S_ii,6.784,16,0.833,19,1,16,16,1,2048,2048,21,0,-1,,0,0,0,72,384,3314,320,3314,480,48,3,0,3123,344,3123,24,0,0,336,0,0,16,356,2064,104,8824,24,768,0,4864,72362,768,1328,3415,0,1328,0,0,660,372,0,629,372,0
120744e097a9b000,_Z8gpu_mm_aPfS_ii,67.616,77,0.833,19,19,16,16,1,2048,2048,21,0,-1,,0,0,0,1104,5888,29854,2184,29854,12032,752,47,0,30125,2220,30125,368,0,0,2180,0,0,639,2236,39008,1619,133688,376,12032,0,92416,1678279,11520,24732,47705,0,25768,0,0,13235,6760,0,12934,6480,0
120744e097ae3140,_Z10gpu_dpotrfPfS_ii,9.6,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,95,12,344,88,1,0,12,76,12,272,0,0,75,8,0,0,88,2048,16,144,8,256,0,36,45160,72,32,5736,9,32,0,0,977,68,0,928,60,0
120744e097b1d760,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
120744e097b1f840,_Z9gpu_inv_lPfS_ii,29.856,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,190,102,0,0,1,0,164,188,164,151,0,0,166,0,0,226,192,1892,46,232,1,16,0,168,20456,136,92,20468,0,92,0,0,0,0,0,760,568,0
120744e097b5eb40,_Z8gpu_mm_rPfS_S_ii,6.528,16,0.833,18,1,16,16,1,2048,2048,21,0,-1,,0,0,0,72,384,3132,320,3132,480,48,3,0,2840,320,2840,24,0,0,324,0,0,16,344,2064,104,5272,24,768,0,4608,74932,768,1264,3621,0,1264,0,0,627,372,0,639,372,0
120744e097b97dc0,_Z8gpu_mm_aPfS_ii,64.064,73,0.833,18,18,16,16,1,2048,2048,21,0,-1,,0,0,0,960,5120,28022,1168,28022,10240,640,40,0,28542,1060,28542,344,0,0,1172,0,0,825,1120,34768,1308,122176,344,11008,0,82944,1592178,10752,19188,44534,0,19944,0,0,11844,5780,0,12248,6060,0
120744e097bdf260,_Z10gpu_dpotrfPfS_ii,9.408,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,80,12,344,88,1,0,12,64,12,272,0,0,60,8,0,0,72,2048,16,144,8,256,0,36,44070,72,32,5354,9,32,0,0,928,60,0,977,68,0
120744e097c195e0,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120744e097c1b6a0,_Z9gpu_inv_lPfS_ii,29.92,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,175,102,0,0,1,0,165,183,165,151,0,0,167,0,0,226,167,1892,46,0,1,16,0,168,20372,136,92,20342,0,92,0,0,760,568,0,0,0,0
120744e097c5aac0,_Z8gpu_mm_rPfS_S_ii,6.592,16,0.833,17,1,16,16,1,2048,2048,21,0,-1,,0,0,0,72,384,2759,300,2759,480,48,3,0,2857,300,2857,24,0,0,268,0,0,13,284,2064,107,8664,24,768,0,4352,70642,768,1212,3359,0,1212,0,0,619,372,0,659,372,0
120744e097c93ca0,_Z8gpu_mm_aPfS_ii,54.304,64,0.833,17,17,16,16,1,2048,2048,21,0,-1,,0,0,0,936,4992,24608,588,24608,9472,592,37,0,25232,572,25232,312,0,0,592,0,0,495,568,32224,1373,115008,312,9984,0,73984,1407104,9728,20560,38071,0,20920,0,0,10389,5080,0,10761,5360,0
120744e097cd8b20,_Z10gpu_dpotrfPfS_ii,9.376,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,84,12,344,88,1,0,12,40,12,272,0,0,68,8,0,0,36,2048,16,144,8,256,0,36,44110,72,32,5346,9,32,0,0,928,60,0,928,60,0
120744e097d12580,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120744e097d14600,_Z9gpu_inv_lPfS_ii,29.92,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,104,191,104,0,0,1,0,168,175,168,151,0,0,203,0,0,226,187,1892,46,96,1,16,0,168,20367,136,92,20331,0,92,0,0,760,568,0,760,568,0
120744e097d53980,_Z8gpu_mm_rPfS_S_ii,6.496,16,0.833,16,1,16,16,1,2048,2048,21,0,-1,,0,0,0,72,384,2452,300,2452,480,48,3,0,2826,268,2826,24,0,0,296,0,0,13,296,2064,112,4096,24,768,0,4096,73153,768,1152,3741,0,1160,0,0,661,372,0,729,372,0
120744e097d8cb80,_Z8gpu_mm_aPfS_ii,51.84,62,0.833,16,16,16,16,1,2048,2048,21,0,-1,,0,0,0,792,4224,22811,340,22811,8704,544,34,0,22439,324,22439,264,0,0,344,0,0,600,336,27136,936,109432,272,8704,0,65536,1307844,8448,16172,36038,0,16276,0,0,9530,4660,0,9398,4660,0
120744e097dd2160,_Z10gpu_dpotrfPfS_ii,9.28,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,52,12,344,88,1,0,12,56,12,272,0,0,52,8,0,0,60,2048,16,144,8,256,0,36,43528,72,32,5732,9,32,0,0,977,68,0,977,68,0
120744e097e0b9c0,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120744e097e0d8c0,_Z9gpu_inv_lPfS_ii,29.92,40,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,100,188,100,0,0,1,0,166,166,166,151,0,0,180,0,0,226,170,1892,46,336,1,16,0,168,20383,136,92,20354,0,92,0,0,0,0,0,0,0,0
120744e097e4c9e0,_Z8gpu_mm_rPfS_S_ii,6.4,15,0.833,15,1,16,16,1,2048,2048,21,0,-1,,0,0,0,72,384,2376,268,2376,480,48,3,0,2484,268,2484,24,0,0,236,0,0,16,248,2064,104,4104,24,768,0,3840,68595,768,1072,3585,0,1072,0,0,633,372,0,659,372,0
120744e097e85c20,_Z8gpu_mm_aPfS_ii,42.848,53,0.833,15,15,16,16,1,2048,2048,21,0,-1,,0,0,0,720,3840,19736,212,19736,7680,480,30,0,17578,4316,17578,240,0,0,232,0,0,280,216,24592,1016,79872,232,7424,0,57600,1034579,7424,16080,29611,0,15956,0,0,8053,4100,0,8132,4100,0
120744e097ecd580,_Z10gpu_dpotrfPfS_ii,9.28,20,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,48,12,344,88,1,0,12,120,12,272,0,0,28,8,0,0,60,2048,16,144,8,256,0,36,43512,72,32,5271,9,32,0,0,928,60,0,928,60,0
120744e097f070a0,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
120744e097f08fc0,_Z9gpu_inv_lPfS_ii,29.888,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,98,170,98,0,0,1,0,162,180,162,151,0,0,186,0,0,226,172,1892,46,328,1,16,0,168,20349,136,92,20335,0,92,0,0,760,568,0,760,568,0
120744e097f48380,_Z8gpu_mm_rPfS_S_ii,6.272,16,0.833,14,1,16,16,1,2048,2048,21,0,-1,,0,0,0,72,384,2364,264,2364,480,48,3,0,2373,420,2373,24,0,0,268,0,0,16,236,2064,104,4096,24,768,0,3584,70684,768,1008,3357,0,1008,0,0,655,372,0,677,372,0
120744e097f81640,_Z8gpu_mm_aPfS_ii,39.744,50,0.833,14,14,16,16,1,2048,2048,21,0,-1,,0,0,0,624,3328,18269,204,18269,6400,400,25,0,16066,3560,16066,216,0,0,200,0,0,456,208,22048,779,71728,208,6656,0,50176,976191,6656,12652,26726,0,12252,0,0,7676,3680,0,7209,3540,0
120744e097fc3d40,_Z10gpu_dpotrfPfS_ii,9.28,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,48,12,344,88,1,0,12,96,12,272,0,0,40,8,0,0,60,2048,16,0,8,256,0,36,43504,72,32,5274,9,32,0,0,977,68,0,977,68,0
120744e097ffd4e0,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
120744e097fff400,_Z9gpu_inv_lPfS_ii,29.888,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,195,102,0,0,1,0,169,188,169,151,0,0,171,0,0,226,183,1892,46,56,1,16,0,168,20346,136,92,20356,0,92,0,0,0,0,0,0,0,0
120744e09803e7e0,_Z8gpu_mm_rPfS_S_ii,6.24,16,0.833,13,1,16,16,1,2048,2048,21,0,-1,,0,0,0,72,384,2101,228,2101,480,48,3,0,2099,464,2099,24,0,0,208,0,0,16,234,2064,104,6192,24,768,0,3328,70262,768,944,3470,0,944,0,0,663,372,0,645,372,0
120744e098077a60,_Z8gpu_mm_aPfS_ii,32.32,42,0.833,13,13,16,16,1,2048,2048,21,0,-1,,0,0,0,528,2816,14818,156,14818,5376,336,21,0,12944,3108,12944,184,0,0,160,0,0,289,152,19504,833,53248,176,5632,0,43264,777587,5888,12276,22169,0,12216,0,0,6385,3260,0,6028,3120,0
120744e0980ba060,_Z10gpu_dpotrfPfS_ii,9.28,20,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,36,12,344,88,1,0,12,128,12,272,0,0,28,8,0,0,40,2048,16,0,8,256,0,36,43510,72,32,5273,9,32,0,0,928,60,0,928,60,0
120744e0981d9da0,memcpyHtoD,0.928,4,,,,,,,,,,0,0,1024,0
120744e0981dc600,_Z9gpu_inv_lPfS_ii,30.048,40,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,171,102,0,0,1,0,162,187,162,151,0,0,203,0,0,226,27,1892,46,296,1,16,0,168,20337,136,92,20324,0,92,0,0,760,568,0,760,568,0
120744e09821d1a0,_Z8gpu_mm_rPfS_S_ii,5.952,16,0.833,12,1,16,16,1,2048,2048,21,0,-1,,0,0,0,48,256,1955,232,1955,320,32,2,0,1988,268,1988,16,0,0,232,0,0,8,192,1376,72,4104,16,512,0,3072,41442,512,880,2914,0,880,0,0,420,248,0,406,248,0
120744e0982564e0,_Z8gpu_mm_aPfS_ii,30.112,40,0.833,12,12,16,16,1,2048,2048,21,0,-1,,0,0,0,480,2560,12771,152,12771,4864,304,19,0,11465,2132,11465,160,0,0,188,0,0,209,0,15264,503,61960,152,4864,0,36864,645723,4608,9036,20258,0,9268,0,0,5384,2700,0,5284,2700,0
120744e098296ae0,_Z10gpu_dpotrfPfS_ii,9.312,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,60,12,344,88,1,0,12,64,12,272,0,0,68,8,0,0,0,2048,16,144,8,256,0,36,43520,72,32,5275,9,32,0,0,977,68,0,977,68,0
120744e0982d03c0,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
120744e0982d23c0,_Z9gpu_inv_lPfS_ii,29.92,40,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,171,102,0,0,1,0,156,199,156,151,0,0,171,0,0,226,171,1892,46,336,1,16,0,168,20301,136,92,20319,0,92,0,0,0,0,0,0,0,0
120744e0983116a0,_Z8gpu_mm_rPfS_S_ii,5.76,15,0.833,11,1,16,16,1,2048,2048,21,0,-1,,0,0,0,48,256,1737,200,1737,320,32,2,0,1746,192,1746,16,0,0,184,0,0,8,172,1376,72,3584,16,512,0,2816,38818,512,816,2754,0,816,0,0,407,248,0,395,248,0
120744e09834a740,_Z8gpu_mm_aPfS_ii,25.216,35,0.833,11,11,16,16,1,2048,2048,21,0,-1,,0,0,0,360,1920,10545,140,10545,3840,240,15,0,10489,136,10489,128,0,0,140,0,0,272,128,12720,504,55344,128,4096,0,30976,556094,4096,8628,16334,0,8456,0,0,4708,2420,0,4535,2280,0
120744e098388e40,_Z10gpu_dpotrfPfS_ii,9.28,19,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,36,12,344,88,1,0,12,64,12,272,0,0,36,8,0,0,60,2048,16,144,8,256,0,36,43510,72,32,5275,9,32,0,0,928,60,0,928,60,0
120744e0983c26c0,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120744e0983c46a0,_Z9gpu_inv_lPfS_ii,29.92,39,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,100,195,100,0,0,1,0,162,167,162,151,0,0,187,0,0,226,171,1892,46,272,1,16,0,168,20343,136,92,20353,0,92,0,0,760,568,0,760,568,0
120744e098403840,_Z8gpu_mm_rPfS_S_ii,5.568,15,0.833,10,1,16,16,1,2048,2048,21,0,-1,,0,0,0,48,256,1504,184,1504,320,32,2,0,1511,196,1511,16,0,0,196,0,0,8,192,1376,72,3072,16,512,0,2560,37789,512,752,2783,0,752,0,0,385,248,0,388,248,0
120744e09843c5c0,_Z8gpu_mm_aPfS_ii,21.056,30,0.833,10,10,16,16,1,2048,2048,21,0,-1,,0,0,0,312,1664,9312,108,9312,3328,208,13,0,9265,112,9265,104,0,0,96,0,0,268,116,11872,448,39992,112,3584,0,25600,448710,3328,6156,13928,0,6260,0,0,3591,1860,0,3870,2000,0
120744e098478e00,_Z10gpu_dpotrfPfS_ii,9.248,18,0.167,1,1,16,16,1,1024,1088,9,0,-1,,0,0,0,8,8,12,36,12,344,88,1,0,12,0,12,272,0,0,56,8,0,0,32,2048,16,144,8,256,0,36,43534,72,32,5274,9,32,0,0,928,60,0,977,68,0
120744e0984b25a0,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
120744e0984b45e0,_Z9gpu_inv_lPfS_ii,29.856,40,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,104,26,104,0,0,1,0,168,28,168,151,0,0,166,0,0,226,168,1892,46,104,1,16,0,168,20324,136,92,20352,0,92,0,0,760,568,0,0,0,0
120744e0984f3740,_Z8gpu_mm_rPfS_S_ii,5.216,15,0.833,9,1,16,16,1,2048,2048,21,0,-1,,0,0,0,48,256,1399,128,1399,320,32,2,0,1339,128,1339,16,0,0,160,0,0,8,164,1376,72,2560,16,512,0,2304,35737,512,672,2581,0,672,0,0,395,248,0,392,248,0
120744e09852c420,_Z8gpu_mm_aPfS_ii,17.28,27,0.833,9,9,16,16,1,2048,2048,21,0,-1,,0,0,0,240,1280,7424,0,7424,2816,176,11,0,7690,84,7690,80,0,0,88,0,0,185,88,8480,323,31336,88,2816,0,20736,337779,2560,5380,11048,0,5708,0,0,2767,1440,0,3020,1580,0
