# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR fffff7006d927e58
# CUDA_DEVICE 0 GeForce GTX 460
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,local_load,local_store,gld_request,gst_request,l2_subp0_write_sector_misses,fb_subp0_read_sectors,fb_subp0_write_sectors,shared_load,shared_store,sm_cta_launched,l1_local_load_hit,l2_subp1_write_sector_misses,fb_subp1_read_sectors,fb_subp1_write_sectors,branch,l1_local_load_miss,l1_local_store_hit,l2_subp0_read_sector_misses,divergent_branch,l1_local_store_miss,l1_global_load_hit,l2_subp1_read_sector_misses,inst_executed,l1_global_load_miss,l2_subp0_write_sector_queries,warps_launched,threads_launched,uncached_global_load_transaction,l2_subp1_write_sector_queries,active_warps,global_store_transaction,l2_subp0_read_sector_queries,active_cycles,l1_shared_bank_conflict,l2_subp1_read_sector_queries,tex0_cache_sector_queries,tex0_cache_sector_misses,inst_issued1_0,inst_issued2_0,tex1_cache_sector_queries,inst_issued1_1,inst_issued2_1,tex1_cache_sector_misses
1206554baef51580,_Z9gpu_inv_lPfS_ii,27.488,38,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,100,152,100,0,0,1,0,164,156,164,151,0,0,140,0,0,226,152,1892,46,0,1,16,0,168,18668,136,92,18622,0,92,0,0,0,0,0,760,568,0
1206554baef902c0,_Z8gpu_mm_rPfS_S_ii,3.936,13,0.333,2,1,16,16,1,2048,2048,21,0,-1,,0,0,0,24,128,266,16,266,160,16,1,0,264,28,264,8,0,0,20,0,0,0,20,688,40,0,8,256,0,512,14025,256,160,1731,0,160,0,0,184,124,0,184,124,0
1206554baefc8a20,_Z8gpu_mm_aPfS_ii,4,13,0.667,2,2,16,16,1,2048,2048,21,0,-1,,0,0,0,24,128,521,24,521,256,16,1,0,462,0,462,8,0,0,32,0,0,16,28,848,32,0,8,256,0,1024,13792,256,256,1720,0,256,0,0,220,148,0,220,148,0
1206554baf001060,_Z10gpu_dpotrfPfS_ii,134.752,144,0.021,1,1,1,1,1,0,0,18,0,-1,,0,0,0,1496,136,36,664,36,0,0,1,0,100,0,100,1090,0,0,692,0,0,1345,668,10974,151,0,1,1,0,100,95329,136,172,95348,0,432,0,0,3362,3808,0,0,0,0
1206554baf05a060,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
1206554baf05c0c0,_Z9gpu_inv_lPfS_ii,27.488,37,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,100,140,100,0,0,1,0,168,36,168,151,0,0,156,0,0,226,156,1892,46,0,1,16,0,168,18613,136,92,18606,0,92,0,0,0,0,0,760,568,0
1206554baf09a820,_Z8gpu_mm_rPfS_S_ii,3.936,13,0.167,1,1,16,16,1,2048,2048,21,0,-1,,0,0,0,24,128,139,16,139,160,16,1,0,130,28,130,8,0,0,24,0,0,0,24,688,40,0,8,256,0,256,13885,256,80,1724,0,80,0,0,184,124,0,184,124,0
1206554baf0d2f60,_Z8gpu_mm_aPfS_ii,3.936,13,0.167,1,1,16,16,1,2048,2048,21,0,-1,,0,0,0,24,128,146,24,146,256,16,1,0,153,0,153,8,0,0,20,0,0,16,4,848,32,0,8,256,0,256,13659,256,64,1693,0,64,0,0,220,148,0,220,148,0
1206554baf10b800,_Z10gpu_dpotrfPfS_ii,134.624,145,0.021,1,1,1,1,1,0,0,18,0,-1,,0,0,0,1496,136,68,664,68,0,0,1,0,68,664,68,1090,0,0,664,0,0,1345,672,10974,151,0,1,1,0,68,95245,136,304,95263,0,300,0,0,3362,3808,0,0,0,0
1206554baf18a000,memcpyDtoH,21.056,45,,,,,,,,,,0,0,65536,0
