# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR fffff7006d8a69c0
# CUDA_DEVICE 0 GeForce GTX 460
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,local_load,local_store,gld_request,gst_request,l2_subp0_write_sector_misses,fb_subp0_read_sectors,fb_subp0_write_sectors,shared_load,shared_store,sm_cta_launched,l1_local_load_hit,l2_subp1_write_sector_misses,fb_subp1_read_sectors,fb_subp1_write_sectors,branch,l1_local_load_miss,l1_local_store_hit,l2_subp0_read_sector_misses,divergent_branch,l1_local_store_miss,l1_global_load_hit,l2_subp1_read_sector_misses,inst_executed,l1_global_load_miss,l2_subp0_write_sector_queries,warps_launched,threads_launched,uncached_global_load_transaction,l2_subp1_write_sector_queries,active_warps,global_store_transaction,l2_subp0_read_sector_queries,active_cycles,l1_shared_bank_conflict,l2_subp1_read_sector_queries,tex0_cache_sector_queries,tex0_cache_sector_misses,inst_issued1_0,inst_issued2_0,tex1_cache_sector_queries,inst_issued1_1,inst_issued2_1,tex1_cache_sector_misses
12065577c75001c0,_Z8gpu_mm_aPfS_ii,397.568,408,0.833,47,47,16,16,1,2048,2048,21,0,-1,,0,0,0,6840,36480,163318,41816,163318,71424,4464,279,0,163593,41880,163593,2264,0,0,41736,0,0,3886,41857,239984,9299,8144,2288,73216,0,565504,10403778,71424,148584,282471,0,146720,0,0,78534,39240,0,80300,39940,0
12065577c7599200,_Z10gpu_dpotrfPfS_ii,139.68,150,0.021,1,1,1,1,1,0,0,18,0,-1,,0,0,0,1496,136,68,784,68,0,0,1,0,68,791,68,1090,0,0,760,0,0,1345,791,10974,151,0,1,1,0,68,98850,136,304,98939,0,300,0,0,3362,3808,0,0,0,0
12065577c75f2160,memcpyHtoD,0.928,2,,,,,,,,,,0,0,1024,0
12065577c75f4900,_Z9gpu_inv_lPfS_ii,27.712,37,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,140,102,0,0,1,0,168,160,168,151,0,0,152,0,0,226,132,1892,46,0,1,16,0,168,18775,136,92,18770,0,92,0,0,0,0,0,760,568,0
12065577c76331c0,_Z8gpu_mm_rPfS_S_ii,11.104,21,0.833,46,1,16,16,1,2048,2048,21,0,-1,,0,0,0,168,896,7493,1400,7493,1120,112,7,0,7101,1384,7101,56,0,0,1376,0,0,32,1384,4128,200,232,56,1792,0,11776,210332,1792,3056,6616,0,2768,0,0,1140,620,0,1183,620,0
12065577c766e940,_Z8gpu_mm_aPfS_ii,407.904,418,0.833,46,46,16,16,1,2048,2048,21,0,-1,,0,0,0,6384,34048,138192,36068,138192,67840,4240,265,0,138425,36096,138425,2144,0,0,36068,0,0,5159,36076,224720,7470,2320,2144,68608,0,541696,10811478,68864,115744,289407,0,119804,0,0,78179,37420,0,78457,37840,0
12065577c770a6a0,_Z10gpu_dpotrfPfS_ii,139.84,150,0.021,1,1,1,1,1,0,0,18,0,-1,,0,0,0,1496,136,68,764,68,0,0,1,0,68,787,68,1090,0,0,784,0,0,1345,779,10974,151,0,1,1,0,68,99008,136,304,99052,0,300,0,0,3362,3808,0,0,0,0
12065577c7764860,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
12065577c7766a00,_Z9gpu_inv_lPfS_ii,27.904,37,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,99,124,99,0,0,1,0,162,136,162,151,0,0,124,0,0,226,140,1892,46,0,1,16,0,168,18761,136,92,18766,0,92,0,0,0,0,0,760,568,0
12065577c77a5ec0,_Z8gpu_mm_rPfS_S_ii,11.136,24,0.833,45,1,16,16,1,2048,2048,21,0,-1,,0,0,0,120,640,7153,1348,7153,1120,112,7,0,7253,1348,7253,48,0,0,1320,0,0,67,1336,4816,243,312,40,1280,0,11520,162953,1280,3008,5987,0,3088,0,0,1537,852,0,1537,852,0
12065577c77e3180,_Z8gpu_mm_aPfS_ii,362.464,373,0.833,45,45,16,16,1,2048,2048,21,0,-1,,0,0,0,6240,33280,151209,37604,151209,66048,4128,258,0,151572,37688,151572,2072,0,0,37668,0,0,3586,37596,220480,8760,8792,2080,66560,0,518400,9525412,66304,134644,258836,0,135676,0,0,71886,35740,0,72213,35880,0
12065577c7873880,_Z10gpu_dpotrfPfS_ii,140.032,150,0.021,1,1,1,1,1,0,0,18,0,-1,,0,0,0,1496,136,68,760,68,0,0,1,0,68,791,68,1090,0,0,760,0,0,1345,795,10974,151,0,1,1,0,68,98890,136,300,98861,0,304,0,0,3362,3808,0,0,0,0
12065577c78cc9a0,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
12065577c78cea40,_Z9gpu_inv_lPfS_ii,27.872,37,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,100,164,100,0,0,1,0,168,128,168,151,0,0,145,0,0,226,124,1892,46,0,1,16,0,168,18769,136,92,18781,0,92,0,0,0,0,0,760,568,0
12065577c790dd60,_Z8gpu_mm_rPfS_S_ii,11.008,21,0.833,44,1,16,16,1,2048,2048,21,0,-1,,0,0,0,120,640,6751,1328,6751,800,80,5,0,6842,1324,6842,48,0,0,1324,0,0,24,1324,3440,176,264,48,1536,0,11264,176566,1280,3000,6085,0,2880,0,0,1212,620,0,1165,620,0
12065577c7949720,_Z8gpu_mm_aPfS_ii,371.776,382,0.833,44,44,16,16,1,2048,2048,21,0,-1,,0,0,0,5904,31488,127371,33000,127371,62464,3904,244,0,125685,33008,125685,1952,0,0,32996,0,0,4973,32988,206912,6594,2136,1984,63488,0,495616,9916887,62208,107204,265144,0,105696,0,0,71622,33780,0,71120,34060,0
12065577c79dbdc0,_Z10gpu_dpotrfPfS_ii,139.584,149,0.021,1,1,1,1,1,0,0,18,0,-1,,0,0,0,1496,136,68,764,68,0,0,1,0,68,79,68,1090,0,0,780,0,0,1345,779,10974,151,0,1,1,0,68,99090,136,300,98930,0,304,0,0,3362,3808,0,0,0,0
12065577c7a36720,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
12065577c7a38860,_Z9gpu_inv_lPfS_ii,27.744,37,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,104,156,104,0,0,1,0,162,0,162,151,0,0,132,0,0,226,156,1892,46,0,1,16,0,168,18795,136,92,18787,0,92,0,0,0,0,0,760,568,0
12065577c7a77040,_Z8gpu_mm_rPfS_S_ii,11.104,20,0.833,43,1,16,16,1,2048,2048,21,0,-1,,0,0,0,144,768,6759,1244,6759,960,96,6,0,6862,1188,6862,48,0,0,1276,0,0,32,1252,4816,200,256,48,1536,0,11008,179582,1536,2864,6657,0,2672,0,0,1141,620,0,1462,852,0
12065577c7ab1140,_Z8gpu_mm_aPfS_ii,334.368,345,0.833,43,43,16,16,1,2048,2048,21,0,-1,,0,0,0,5616,29952,138763,34506,138763,60672,3792,237,0,137152,34564,137152,1872,0,0,34600,0,0,3414,34528,200128,7998,7440,1864,59648,0,473344,8838096,60416,123072,238654,0,121964,0,0,67170,33220,0,66248,32940,0
12065577c7b3b180,_Z10gpu_dpotrfPfS_ii,139.584,149,0.021,1,1,1,1,1,0,0,18,0,-1,,0,0,0,1496,136,68,760,68,0,0,1,0,68,775,68,1090,0,0,760,0,0,1345,771,10974,151,0,1,1,0,68,98955,136,304,99099,0,300,0,0,3362,3808,0,0,0,0
12065577c7b94060,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
12065577c7b960c0,_Z9gpu_inv_lPfS_ii,27.712,38,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,104,156,104,0,0,1,0,168,128,168,151,0,0,132,0,0,226,159,1892,46,0,1,16,0,168,18777,136,92,18766,0,92,0,0,0,0,0,760,568,0
12065577c7bd46e0,_Z8gpu_mm_rPfS_S_ii,10.464,20,0.833,42,1,16,16,1,2048,2048,21,0,-1,,0,0,0,120,640,6564,1224,6564,960,96,6,0,6642,1244,6642,48,0,0,1224,0,0,40,1240,3440,168,344,56,1792,0,10752,167795,1280,2736,5324,0,2800,0,0,1087,620,0,1099,620,0
12065577c7c142a0,_Z8gpu_mm_aPfS_ii,338.304,349,0.833,42,42,16,16,1,2048,2048,21,0,-1,,0,0,0,5328,28416,116291,30032,116291,57856,3616,226,0,117012,30104,117012,1752,0,0,30108,0,0,4207,30016,189104,6427,1968,1792,57344,0,451584,8817975,57344,96648,240594,0,96712,0,0,64077,30700,0,65047,31260,0
12065577c7c9e740,_Z10gpu_dpotrfPfS_ii,139.872,150,0.021,1,1,1,1,1,0,0,18,0,-1,,0,0,0,1496,136,68,764,68,0,0,1,0,68,783,68,1090,0,0,800,0,0,1345,787,10974,151,0,1,1,0,68,98806,136,304,98933,0,300,0,0,3362,3808,0,0,0,0
12065577c7cf8840,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
12065577c7cfaaa0,_Z9gpu_inv_lPfS_ii,27.744,37,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,140,102,0,0,1,0,166,152,166,151,0,0,128,0,0,226,160,1892,46,0,1,16,0,168,18757,136,92,18785,0,92,0,0,0,0,0,760,568,0
12065577c7d39ce0,_Z8gpu_mm_rPfS_S_ii,10.24,19,0.833,41,1,16,16,1,2048,2048,21,0,-1,,0,0,0,144,768,6651,1172,6651,800,80,5,0,6433,1168,6433,40,0,0,1160,0,0,68,1188,4816,213,312,48,1536,0,10496,184215,1536,2828,5053,0,2844,0,0,1319,736,0,1524,852,0
12065577c7d73ba0,_Z8gpu_mm_aPfS_ii,301.376,311,0.833,41,41,16,16,1,2048,2048,21,0,-1,,0,0,0,5184,27648,126324,30640,126324,54528,3408,213,0,125817,30708,125817,1712,0,0,30692,0,0,3128,30744,182320,7046,7368,1720,55040,0,430336,7944712,54272,111412,213744,0,111940,0,0,59625,29860,0,60235,30420,0
12065577c7df5f80,_Z10gpu_dpotrfPfS_ii,139.776,150,0.021,1,1,1,1,1,0,0,18,0,-1,,0,0,0,1496,136,68,756,68,0,0,1,0,68,771,68,1090,0,0,772,0,0,1345,791,10974,151,0,1,1,0,68,98874,136,300,98834,0,304,0,0,3362,3808,0,0,0,0
12065577c7e4f980,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
12065577c7e51a60,_Z9gpu_inv_lPfS_ii,27.712,37,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,101,136,101,0,0,1,0,163,128,163,151,0,0,144,0,0,226,124,1892,46,0,1,16,0,168,18782,136,92,18801,0,92,0,0,0,0,0,760,568,0
12065577c7e90240,_Z8gpu_mm_rPfS_S_ii,10.4,20,0.833,40,1,16,16,1,2048,2048,21,0,-1,,0,0,0,144,768,6399,1164,6399,800,80,5,0,6317,1188,6317,48,0,0,1168,0,0,24,1164,4128,216,296,40,1280,0,10240,163795,1280,2676,5192,0,2740,0,0,1145,620,0,1379,736,0
12065577c7eca120,_Z8gpu_mm_aPfS_ii,305.696,315,0.833,40,40,16,16,1,2048,2048,21,0,-1,,0,0,0,4896,26112,109286,26180,109286,50944,3184,199,0,103737,27216,103737,1624,0,0,27200,0,0,3912,27208,172144,5710,2080,1632,52224,0,409600,7962780,51968,87068,216959,0,88152,0,0,58512,28320,0,59119,28740,0
12065577c7f4d120,_Z10gpu_dpotrfPfS_ii,140.256,151,0.021,1,1,1,1,1,0,0,18,0,-1,,0,0,0,1496,136,68,64,68,0,0,1,0,68,771,68,1090,0,0,760,0,0,1345,771,10974,151,0,1,1,0,68,98908,136,304,98907,0,300,0,0,3362,3808,0,0,0,0
12065577c7fa6260,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
12065577c7fa8220,_Z9gpu_inv_lPfS_ii,27.744,37,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,104,144,104,0,0,1,0,168,128,168,151,0,0,156,0,0,226,144,1892,46,0,1,16,0,168,18786,136,92,18801,0,92,0,0,0,0,0,760,568,0
12065577c7fe8480,_Z8gpu_mm_rPfS_S_ii,9.952,20,0.833,39,1,16,16,1,2048,2048,21,0,-1,,0,0,0,144,768,6134,1100,6134,800,80,5,0,6000,1136,6000,40,0,0,1128,0,0,25,1100,4816,240,248,48,1536,0,9984,173359,1536,2736,5737,0,2676,0,0,1273,736,0,1289,736,0
12065577c8022520,_Z8gpu_mm_aPfS_ii,273.184,283,0.833,39,39,16,16,1,2048,2048,21,0,-1,,0,0,0,4680,24960,113786,27492,113786,50688,3168,198,0,113069,27500,113069,1552,0,0,27464,0,0,2909,27436,163664,6515,6872,1552,49664,0,389376,7086818,50176,102476,193400,0,101924,0,0,54108,27340,0,54848,27200,0
12065577c809c740,_Z10gpu_dpotrfPfS_ii,139.936,150,0.021,1,1,1,1,1,0,0,18,0,-1,,0,0,0,1496,136,68,792,68,0,0,1,0,68,775,68,1090,0,0,760,0,0,1345,775,10974,151,0,1,1,0,68,98914,136,300,98883,0,304,0,0,3362,3808,0,0,0,0
12065577c80f5c20,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
12065577c80f7ce0,_Z9gpu_inv_lPfS_ii,27.744,37,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,140,102,0,0,1,0,166,152,166,151,0,0,144,0,0,226,156,1892,46,0,1,16,0,168,18772,136,92,18741,0,92,0,0,0,0,0,760,568,0
12065577c8137620,_Z8gpu_mm_rPfS_S_ii,9.888,20,0.833,38,1,16,16,1,2048,2048,21,0,-1,,0,0,0,120,640,5916,1108,5916,800,80,5,0,6045,1104,6045,48,0,0,1100,0,0,26,1140,3440,174,216,40,1280,0,9728,168879,1280,2652,5400,0,2672,0,0,1138,620,0,1095,620,0
12065577c8171440,_Z8gpu_mm_aPfS_ii,276.416,286,0.833,38,38,16,16,1,2048,2048,21,0,-1,,0,0,0,4368,23296,97558,24568,97558,46336,2896,181,0,95149,24536,95149,1472,0,0,24548,0,0,3600,24540,156032,5730,2184,1464,46848,0,369664,7253951,46592,82068,195966,0,80120,0,0,52766,25520,0,53313,25800,0
12065577c81ec7a0,_Z10gpu_dpotrfPfS_ii,139.872,149,0.021,1,1,1,1,1,0,0,18,0,-1,,0,0,0,1496,136,68,772,68,0,0,1,0,68,771,68,1090,0,0,784,0,0,1345,795,10974,151,0,1,1,0,68,99137,136,304,98882,0,300,0,0,3362,3808,0,0,0,0
12065577c8246200,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
12065577c8248200,_Z9gpu_inv_lPfS_ii,27.744,37,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,103,140,103,0,0,1,0,163,160,163,151,0,0,128,0,0,226,132,1892,46,0,1,16,0,168,18781,136,92,18781,0,92,0,0,0,0,0,760,568,0
12065577c8286a40,_Z8gpu_mm_rPfS_S_ii,9.728,20,0.833,37,1,16,16,1,2048,2048,21,0,-1,,0,0,0,144,768,6183,1052,6183,800,80,5,0,6033,1024,6033,40,0,0,1024,0,0,32,1036,3440,168,128,48,1536,0,9472,208242,1792,2432,6384,0,2432,0,0,1088,620,0,1110,620,0
12065577c82c2600,_Z8gpu_mm_aPfS_ii,244.96,256,0.833,37,37,16,16,1,2048,2048,21,0,-1,,0,0,0,4224,22528,102596,24412,102596,45312,2832,177,0,101165,24476,101165,1424,0,0,24460,0,0,2451,24444,146704,5597,6176,1424,45568,0,350464,6388844,45312,91476,173313,0,91444,0,0,49794,25240,0,49274,24680,0
12065577c8360560,_Z10gpu_dpotrfPfS_ii,139.872,150,0.021,1,1,1,1,1,0,0,18,0,-1,,0,0,0,1496,136,68,776,68,0,0,1,0,68,779,68,1090,0,0,312,0,0,1345,775,10974,151,0,1,1,0,68,98915,136,300,98901,0,304,0,0,3362,3808,0,0,0,0
12065577c83ba480,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
12065577c83bc5e0,_Z9gpu_inv_lPfS_ii,27.744,37,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,160,102,0,0,1,0,168,124,168,151,0,0,4,0,0,226,148,1892,46,0,1,16,0,168,18771,136,92,18782,0,92,0,0,0,0,0,760,568,0
12065577c83fb900,_Z8gpu_mm_rPfS_S_ii,9.952,19,0.833,36,1,16,16,1,2048,2048,21,0,-1,,0,0,0,120,640,6356,1024,6356,800,80,5,0,6002,1056,6002,40,0,0,992,0,0,32,1052,3440,168,80,40,1280,0,9216,172766,1280,2444,5360,0,2448,0,0,1138,620,0,1083,620,0
12065577c8435660,_Z8gpu_mm_aPfS_ii,249.824,259,0.833,36,36,16,16,1,2048,2048,21,0,-1,,0,0,0,4008,21376,87780,22000,87780,42240,2640,165,0,87273,22004,87273,1344,0,0,22292,0,0,3206,21900,137376,4749,1392,1296,41472,0,331776,6542491,41216,72680,176472,0,72372,0,0,47592,22860,0,47318,22860,0
12065577c84aaf80,_Z10gpu_dpotrfPfS_ii,139.904,150,0.021,1,1,1,1,1,0,0,18,0,-1,,0,0,0,1496,136,68,768,68,0,0,1,0,68,775,68,1090,0,0,760,0,0,1345,75,10974,151,0,1,1,0,68,98913,136,304,98753,0,300,0,0,3362,3808,0,0,0,0
12065577c8504000,memcpyHtoD,0.928,4,,,,,,,,,,0,0,1024,0
12065577c8506760,_Z9gpu_inv_lPfS_ii,27.712,37,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,104,128,104,0,0,1,0,163,156,163,151,0,0,140,0,0,226,4,1892,46,0,1,16,0,168,18774,136,92,18736,0,92,0,0,0,0,0,760,568,0
12065577c8545060,_Z8gpu_mm_rPfS_S_ii,8.768,19,0.833,35,1,16,16,1,2048,2048,21,0,-1,,0,0,0,120,640,5927,972,5927,800,80,5,0,5808,984,5808,40,0,0,952,0,0,24,964,3440,176,104,40,1280,0,8960,167213,1280,2480,5180,0,2464,0,0,1164,620,0,1108,620,0
12065577c857e920,_Z8gpu_mm_aPfS_ii,222.304,232,0.833,35,35,16,16,1,2048,2048,21,0,-1,,0,0,0,3792,20224,92781,21772,92781,39680,2480,155,0,93045,21784,93045,1248,0,0,21720,0,0,2236,21792,134832,5324,4472,1240,39680,0,313600,5762673,40192,81800,157690,0,82980,0,0,44838,22160,0,43895,22300,0
12065577c85ee820,_Z10gpu_dpotrfPfS_ii,139.52,151,0.021,1,1,1,1,1,0,0,18,0,-1,,0,0,0,1496,136,68,776,68,0,0,1,0,68,791,68,1090,0,0,760,0,0,1345,775,10974,151,0,1,1,0,68,98755,136,300,98894,0,304,0,0,3362,3808,0,0,0,0
12065577c8647840,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
12065577c8649800,_Z9gpu_inv_lPfS_ii,27.712,37,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,132,102,0,0,1,0,166,144,166,151,0,0,132,0,0,226,148,1892,46,0,1,16,0,168,18748,136,92,18763,0,92,0,0,0,0,0,760,568,0
12065577c8689140,_Z8gpu_mm_rPfS_S_ii,8.864,19,0.833,34,1,16,16,1,2048,2048,21,0,-1,,0,0,0,120,640,5873,920,5873,800,80,5,0,6007,936,6007,40,0,0,916,0,0,24,952,3440,176,96,40,1280,0,8704,172308,1280,2400,5144,0,2404,0,0,1143,620,0,1177,620,0
12065577c86c3520,_Z8gpu_mm_aPfS_ii,222.944,233,0.833,34,34,16,16,1,2048,2048,21,0,-1,,0,0,0,3528,18816,79903,19608,79903,37376,2336,146,0,79483,19636,79483,1184,0,0,19608,0,0,2934,19632,124656,4240,1544,1192,38144,0,295936,5807596,37632,66808,157811,0,64572,0,0,43205,20900,0,43046,20760,0
12065577c8731220,_Z10gpu_dpotrfPfS_ii,139.648,149,0.021,1,1,1,1,1,0,0,18,0,-1,,0,0,0,1496,136,68,768,68,0,0,1,0,68,795,68,1090,0,0,760,0,0,1345,775,10974,151,0,1,1,0,68,98740,136,300,98794,0,304,0,0,3362,3808,0,0,0,0
12065577c878b3e0,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
12065577c878d5c0,_Z9gpu_inv_lPfS_ii,27.712,37,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,102,160,102,0,0,1,0,164,148,164,151,0,0,160,0,0,226,140,1892,46,0,1,16,0,168,18787,136,92,18778,0,92,0,0,0,0,0,760,568,0
12065577c87cc8c0,_Z8gpu_mm_rPfS_S_ii,8.8,18,0.833,33,1,16,16,1,2048,2048,21,0,-1,,0,0,0,120,640,5817,872,5817,800,80,5,0,5690,868,5690,40,0,0,892,0,0,32,876,3440,168,128,40,1280,0,8448,169397,1280,2248,5369,0,2248,0,0,1121,620,0,1076,620,0
12065577c8806260,_Z8gpu_mm_aPfS_ii,197.44,207,0.833,33,33,16,16,1,2048,2048,21,0,-1,,0,0,0,3384,18048,81372,19132,81372,35328,2208,138,0,82277,19144,82277,1112,0,0,19120,0,0,2079,19120,119568,4899,5392,1128,36096,0,278784,5073148,35840,73744,138773,0,74784,0,0,39299,19640,0,39032,19640,0
12065577c886ede0,_Z10gpu_dpotrfPfS_ii,139.52,150,0.021,1,1,1,1,1,0,0,18,0,-1,,0,0,0,1496,136,68,764,68,0,0,1,0,68,775,68,1090,0,0,760,0,0,1345,771,10974,151,0,1,1,0,68,98790,136,304,98758,0,300,0,0,3362,3808,0,0,0,0
12065577c88c8720,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
12065577c88ca7a0,_Z9gpu_inv_lPfS_ii,27.712,37,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,103,128,103,0,0,1,0,163,132,163,151,0,0,152,0,0,226,140,1892,46,0,1,16,0,168,18776,136,92,18765,0,92,0,0,0,0,0,760,568,0
12065577c8908f00,_Z8gpu_mm_rPfS_S_ii,8.864,18,0.833,32,1,16,16,1,2048,2048,21,0,-1,,0,0,0,120,640,5480,904,5480,800,80,5,0,5883,896,5883,40,0,0,920,0,0,32,884,3440,168,48,40,1280,0,8192,168030,1280,2188,5164,0,2192,0,0,1155,620,0,1120,620,0
12065577c8942800,_Z8gpu_mm_aPfS_ii,198.336,208,0.833,32,32,16,16,1,2048,2048,21,0,-1,,0,0,0,3120,16640,70220,17388,70220,33536,2096,131,0,71124,17396,71124,1040,0,0,17392,0,0,2525,17388,109392,3845,1600,1048,33536,0,262144,5173240,32768,58692,141089,0,58404,0,0,38411,18380,0,37658,18380,0
12065577c89acee0,_Z10gpu_dpotrfPfS_ii,139.616,149,0.021,1,1,1,1,1,0,0,18,0,-1,,0,0,0,1496,136,68,760,68,0,0,1,0,68,707,68,1090,0,0,772,0,0,1345,779,10974,151,0,1,1,0,68,98841,136,300,98854,0,304,0,0,3362,3808,0,0,0,0
12065577c8a06480,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
12065577c8a08500,_Z9gpu_inv_lPfS_ii,27.68,38,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,104,128,104,0,0,1,0,165,0,165,151,0,0,128,0,0,226,148,1892,46,0,1,16,0,168,18753,136,92,18775,0,92,0,0,0,0,0,760,568,0
12065577c8a47a60,_Z8gpu_mm_rPfS_S_ii,8.8,18,0.833,31,1,16,16,1,2048,2048,21,0,-1,,0,0,0,120,640,5783,832,5783,800,80,5,0,5643,768,5643,40,0,0,808,0,0,32,812,3440,168,80,40,1280,0,7936,158933,1280,2096,4975,0,2096,0,0,1148,620,0,1076,620,0
12065577c8a82600,_Z8gpu_mm_aPfS_ii,174.848,185,0.833,31,31,16,16,1,2048,2048,21,0,-1,,0,0,0,2928,15616,73893,16888,73893,32000,2000,125,0,72799,16892,72799,976,0,0,16892,0,0,1800,16912,103456,4349,4032,976,31232,0,246016,4563002,32256,65560,123045,0,65716,0,0,34908,17540,0,34743,17540,0
12065577c8ae4be0,_Z10gpu_dpotrfPfS_ii,139.584,150,0.021,1,1,1,1,1,0,0,18,0,-1,,0,0,0,1496,136,68,780,68,0,0,1,0,68,791,68,1090,0,0,780,0,0,1345,775,10974,151,0,1,1,0,68,98862,136,304,99009,0,300,0,0,3362,3808,0,0,0,0
12065577c8b3ed80,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
12065577c8b40ee0,_Z9gpu_inv_lPfS_ii,27.776,37,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,104,156,104,0,0,1,0,168,160,168,151,0,0,124,0,0,226,152,1892,46,0,1,16,0,168,18776,136,92,18748,0,92,0,0,0,0,0,760,568,0
12065577c8b80420,_Z8gpu_mm_rPfS_S_ii,8.992,19,0.833,30,1,16,16,1,2048,2048,21,0,-1,,0,0,0,120,640,5479,780,5479,800,80,5,0,5165,780,5165,40,0,0,796,0,0,32,804,3440,168,112,40,1280,0,7680,168697,1280,2032,5110,0,2032,0,0,1159,620,0,1179,620,0
12065577c8bba120,_Z8gpu_mm_aPfS_ii,173.568,183,0.833,30,30,16,16,1,2048,2048,21,0,-1,,0,0,0,2784,14848,62910,15276,62910,29440,1840,115,0,62951,15304,62951,928,0,0,15268,0,0,2046,15268,98368,3411,1216,936,29952,0,230400,4477301,29696,50224,122642,0,50612,0,0,33253,16280,0,33434,16000,0
12065577c8c1c060,_Z10gpu_dpotrfPfS_ii,139.648,150,0.021,1,1,1,1,1,0,0,18,0,-1,,0,0,0,1496,136,68,760,68,0,0,1,0,68,811,68,1090,0,0,772,0,0,1345,779,10974,151,0,1,1,0,68,98818,136,304,98945,0,300,0,0,3362,3808,0,0,0,0
12065577c8c75fa0,memcpyHtoD,0.96,3,,,,,,,,,,0,0,1024,0
12065577c8c78160,_Z9gpu_inv_lPfS_ii,27.744,37,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,98,136,98,0,0,1,0,162,152,162,151,0,0,128,0,0,226,128,1892,46,0,1,16,0,168,18804,136,92,18746,0,92,0,0,0,0,0,760,568,0
12065577c8cb6c20,_Z8gpu_mm_rPfS_S_ii,9.056,19,0.833,29,1,16,16,1,2048,2048,21,0,-1,,0,0,0,120,640,5216,696,5216,800,80,5,0,5373,692,5373,40,0,0,692,0,0,32,680,3440,168,72,40,1280,0,7424,166353,1280,1968,5218,0,1968,0,0,1148,620,0,1126,620,0
12065577c8cf0960,_Z8gpu_mm_aPfS_ii,152.128,162,0.833,29,29,16,16,1,2048,2048,21,0,-1,,0,0,0,2616,13952,63785,14760,63785,27648,1728,108,0,64315,14776,64315,888,0,0,14772,0,0,1305,14796,89888,3579,3432,872,27904,0,215296,3881898,27648,57936,107220,0,57356,0,0,30421,15440,0,30216,15020,0
12065577c8d4f500,_Z10gpu_dpotrfPfS_ii,139.616,149,0.021,1,1,1,1,1,0,0,18,0,-1,,0,0,0,1496,136,68,756,68,0,0,1,0,68,779,68,1090,0,0,760,0,0,1345,779,10974,151,0,1,1,0,68,98853,136,300,98891,0,304,0,0,3362,3808,0,0,0,0
12065577c8da86a0,memcpyHtoD,0.928,3,,,,,,,,,,0,0,1024,0
12065577c8daa7c0,_Z9gpu_inv_lPfS_ii,27.68,38,0.021,1,1,16,1,1,0,0,20,0,-1,,0,0,0,272,136,100,128,100,0,0,1,0,162,156,162,151,0,0,160,0,0,226,148,1892,46,0,1,16,0,168,18771,136,92,18764,0,92,0,0,0,0,0,760,568,0
12065577c8de9080,_Z8gpu_mm_rPfS_S_ii,8.32,18,0.833,28,1,16,16,1,2048,2048,21,0,-1,,0,0,0,96,512,5210,724,5210,640,64,4,0,5314,692,5314,32,0,0,752,0,0,24,720,2752,136,136,32,1024,0,7168,132278,1024,1904,4730,0,1904,0,0,865,496,0,876,496,0
